SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Rhamnus frangula,CM,From Curator,"Isaac, J.A.",502905,19,6,2003,United States,PENNSYLVANIA,Elk,,,-78.87055556,41.42305556,NA,"Spring Creek Township, 5.5 km SSE of Owls Nest, along Crow Run, Allegheny National Forest",swamp,,NA,0
Rhamnus frangula,CM,From Curator,"Isaac, J.; Isaac, B.L.; Rogers, S.P.",504047,29,8,2003,United States,PENNSYLVANIA,Elk,,,-78.76361111,41.39583333,NA,"Ridgway Township, 4.1 km SW of Ridgway in Clarion River at mouth of Big Mill Creek",floodplain thicket,,NA,0
Rhamnus frangula,CM,From Curator,"Isaac, B.L.; Isaac, J.A.",512638,10,7,2005,United States,PENNSYLVANIA,Lawrence,,,-80.50888889,41.1025,NA,"ca 0.7 km NW of New Bedford, along Evergreen Rd",Roadside ditch,,NA,0
Rhamnus frangula,CM,From Curator,"Grund, S.P.; Harrison, W.",516580,14,7,2006,United States,PENNSYLVANIA,Crawford,,,-80.31666667,41.63333333,NA,"West side of Conneaut Lake south of Conneaut Park, Willis Marsh",Alnus swamp,,NA,0
Rhamnus frangula,CM,From Curator,"Paxton, W.; Poglein. B.; Ryba, R.",522971,14,10,2006,United States,PENNSYLVANIA,Westmoreland,,,-79.68583889,40.31858333,1000,"Irwin, N side of Rt. 30 close to turnpike, Teddy's Restaurant",end of parking lot,,NA,0
Rhamnus frangula,CM,From Curator,"Speedy, L.",515546,28,9,2007,United States,PENNSYLVANIA,Fayette,,,-79.7388405,39.8946874,NA,"Rotary Park, Uniontown, along Coal Lick Run nr Lebanon Ave",undeveloped & disturbed wooded park area along rec trail,,NA,0
Rhamnus frangula,CM,From Curator,"Gleason, W.",522175,17,7,2008,United States,PENNSYLVANIA,Butler,,,-80.107697,41.035094,NA,"Worth Township, Slippery Rock Creek Natural Area (Moraine SP), ~0.38 miles S of Moores Corners",Floodplain forest,,NA,0
Rhamnus frangula,CM,From Curator,"Gleason, W.",524879,11,8,2009,United States,PENNSYLVANIA,Cameron,,,-78.35689722,41.42536389,NA,"Shippen Twp, W Branch Hicks Run @ Middle Branch Hicks Run Elk SF/SGL#14 Boundary ~3.5 mi S of Truman",Beaver modified stream floodplain,,NA,0
Rhamnus frangula,CM,From Curator,"Gleason, W.",524988,11,8,2009,United States,PENNSYLVANIA,Cameron,,,-78.41418333,41.45540278,NA,"Shippen Township, W Branch Hicks Run, State Game Land #14, ~2.8 mi WSW of Truman, Rathbun Quadrangle","small beaver modified wetland, long breached",,NA,0
Rhamnus frangula,CM,From Curator,"Isaac, B.L.; Isaac, J.A.",523857,17,10,2009,United States,PENNSYLVANIA,Lawrence,,,-80.4575,41.06027778,NA,"ca 10 km NNE of Bessemer, S of Frizzleburg",,,NA,0
Frangula alnus Mill.,W,GBIF Data portal search='Rhamnus frangula',"Atha,D. 8430",220855,16,9,2009,United States,PENNSYLVANIA,Tioga,,"United States of America. Pennsylvania: Tioga Co., Tioga State Forest, ca 2 km W of Arnot, N of Landrus Road. 41.665287N, 77.142159W (ð50m), ca 518m elev.",-77.14222,41.66528,NA,,,,NA,0
Frangula alnus P. Mill.,ACAD,GBIF Data portal search='Rhamnus frangula',"Blaney, CS",ECS025270,25,10,2004,Canada,PRINCE EDWARD ISLAND,Queens,,Stanley Bridge,-63.46472,46.46361,NA,,,,NA,0
Frangula alnus,CONN,http://bgbaseserver.eeb.uconn.edu/databasesimple.html search=frangula,"Mehrhoff, Leslie J.",,26,7,2002,Canada,PRINCE EDWARD ISLAND,,New London,,-63.51666667,46.46666667,5000,near new london bay,fruiting; flowering; Dense low roadside thicket. Immature fruits green - turning red; shrub ca. 2m tall,,NA,0
Rhamnus frangula,MU,From Currator,"Rolland-Germain, F.",,21,5,1946,Canada,QUEBEC,,,,-73.708774,45.554545,NA,"Laval Des Rapides, comte de Laval: bois tres humide.",,,NA,0
Rhamnus frangula,MU,From Currator,"Smith, E.C.",,24,8,1958,Canada,QUEBEC,,,,-71.850542,45.36704,NA,"Small Tree to 15', woods near river.",,,,
,,,,,,,,,,,,,,,,,,,,
"Lennoxville""",,,NA,0,,,,,,,,,,,,,,,,
Rhamnus frangula,MU,From Currator,"Vincent, M.A.",,6,8,1997,Canada,QUEBEC,,,,-74.305755,46.068817,NA,"At end of Des Skieurs Street, off of Ch. Mont Castor, off of Rt. 117, north of Villiage de Sainte-Agathe du Mont. Boggy shrubby area, with Vaccinium, Salix, etc....  Common along old road. Shrubs to 7",,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Cl_onique-Joseph, Fr.",68265,3,9,1937,Canada,QUEBEC,,,"Montr_al, Mont Royal, cimetiðre",-73.6,45.5,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Cl_onique-Joseph, Fr.",68266,7,6,1938,Canada,QUEBEC,,,"Mont Royal, Montr_al",-73.6,45.5,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Cl_onique-Joseph, Fr.",68267,28,8,1941,Canada,QUEBEC,,,"Mont Royal, Montr_al",-73.6,45.5,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Pageau, G_rard; L_vesque, Lucien, Fr.; Legendre, Pierre; Desnoyers, R.",110060,11,7,1967,Canada,QUEBEC,,,"Ile aux Vaches, en face de Sainte-Anne-de-Bellevue, sous le pont de la voie ferr_e PC",-73.958885,45.40167,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Pageau, G_rard; L_vesque, Lucien, Fr.; Legendre, Pierre; Desnoyers, R.",110061,9,8,1967,Canada,QUEBEC,,,"Ile aux Vaches, en face de Sainte-Anne-de-Bellevue",-73.95917,45.398613,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Pageau, G_rard",110062,17,7,1968,Canada,QUEBEC,,,"Dorion, 600 m au SSW de l'extr_mit_ de la pointe Foster",-74.00861,45.36778,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Pageau, G_rard",110063,30,7,1968,Canada,QUEBEC,,,"Pointe-des-Cascades, d_versoir du barrage des Cascades, cðt_ ouest",-73.949165,45.33139,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Pageau, G_rard",110064,6,8,1968,Canada,QUEBEC,,,"Ile Perrot, baie de la Sucrerie (accðs par chemin de la cabane _ sucre de M. Albert Lalonde",-73.91583,45.390835,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Pageau, G_rard; Lagac_, Michel; Faucher, Denis",110065,14,10,1975,Canada,QUEBEC,,,"Riviðre des Prairies, tronðon 14. Ile aux Pins, cðt_ Sud (vers l'Est)",-74,45.383335,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Pageau, G_rard; Lagac_, Michel; Faucher, Denis",110066,16,10,1975,Canada,QUEBEC,,,"Riviðre des Prairies, site 9. Petite ðle allong_e juste au nord du ruisseau Brucy.",-73.95,45.4,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Lagac_, Michel; Faucher, Denis",110067,28,10,1975,Canada,QUEBEC,,,"Riviðre des Prairies, site 8.",-73.96667,45.4,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Claude, Ginette; Houle, Gilles",39161,6,6,1978,Canada,QUEBEC,Lajemmerais,,"Varennes, archipel de Varennes et de Repentigny, ðle Sainte-Th_rðse",-73.46667,45.7,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Claude, Ginette",172304,1,9,1995,Canada,QUEBEC,Ville de Gatineau,,Canton de Hull,-75.749,45.433,NA,,,,NA,0
Rhamnus fragula,MT,GBIF Data portal search='Rhamnus frangula',"Claude, Ginette",172299,1,9,1995,Canada,QUEBEC,Ville de Gatineau,,Canton de Hull,-75.749,45.432,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Claude, Ginette",11583,5,8,1997,Canada,QUEBEC,Ville de Gatineau,,"Marais de Touraine, boulevard de La V_rendrye entre l'Autoroute 50 et le Pont Alonzo Wright, Gatineau",-75.736115,45.493057,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Claude, Ginette",11587,5,8,1997,Canada,QUEBEC,Ville de Gatineau,,"Marais de Touraine, boulevard de La V_rendrye entre l'Autoroute 50 et le Pont Alonzo Wright, Gatineau",-75.736115,45.493057,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Claude, Ginette",20428,5,8,1998,Canada,QUEBEC,Ville de Sherbrooke,,Prolongement autoroute 410.  Canton d'Ascot.,-71.950554,45.373333,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Claude, Ginette",20389,10,8,1999,Canada,QUEBEC,Ville de Gatineau,,Parc de la Gatineau,-75.757774,45.432777,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Claude, Ginette",20727,22,8,2000,Canada,QUEBEC,Ville de Gatineau,,"Marais de Touraine, boulevard de La V_rendrye",-75.742775,45.49889,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Villeneuve, Patrick; Chabot, N.",18180,14,9,2002,Canada,QUEBEC,Les Laurentides,,Sainte-Agathe-des-Monts,-74.272224,46.041668,NA,,,,NA,0
Rhamnus frangula,MT,GBIF Data portal search='Rhamnus frangula',"Jett_, Anne",24020,17,9,2006,Canada,QUEBEC,,,"Montr_al, Lasalle, parc Angrignon.",-73.60833,45.441666,NA,,,,NA,0
Frangula alnus,MT,GBIF Data portal search='Rhamnus frangula',"Claude, Ginette",25034,14,8,2008,Canada,QUEBEC,Brome-Missisquoi,,Farham; futur contournement de Farnham,-72.961586,45.298557,NA,,,,NA,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,10,6,1989,United States,RHODE ISLAND,Washington,South Kingstown,Great Swamp,-71.5839,41.4575,NA,,,,NA,0
Frangula alnus,NEBC,IPANE,Richard L. Champlin,,21,6,1980,United States,RHODE ISLAND,Newport,Jamestown,,-71.3656,41.4814,NA,Walcott Avenue,var. angustifolia L.,,NA,0
Frangula alnus,NEBC,IPANE,Richard L. Champlin,,6,11,1992,United States,RHODE ISLAND,Providence,Burrillville,,-71.7386,41.9671,NA,Wallum Lake Road,about 10 - 12 ft. tall. No Fruit.,,NA,0
Frangula alnus,NEBC,IPANE,Richard L. Champlin,,19,6,1993,United States,RHODE ISLAND,Kent,Coventry,Summit,-71.693,41.693,NA,Rte. 102 & 117,,,NA,0
Frangula alnus,A,IPANE,H. C. Ridlon,,3,8,1937,United States,VERMONT,Bennington,Bennington,,-73.2133,42.8861,NA,,Naturalized,,NA,0
Frangula alnus,CONN,IPANE,Martha A. Porter,,28,6,1990,United States,VERMONT,Bennington,Manchester,,-73.072,43.1616,NA,,,,NA,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,18,6,1998,United States,VERMONT,Windham,Putney,,-72.4694,43.0069,NA,north side of connecting road going form I-91 at exit 4 to route 5,,,NA,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,18,7,2001,United States,VERMONT,Windham,Westminster,,-72.4702,43.054,NA,west side of Route I-91 southbound at mile post 26,Abundant,,NA,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,30,9,2002,United States,VERMONT,Windsor,Norwich,,-72.3104,43.7015,NA,I-91 southbound just south of exit 13 on-ramp.,berries - dark purple; shrub - 3 m tall.,,NA,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,12,5,2005,United States,VERMONT,Windham,Rockingham,,-72.4458,43.1817,NA,disturbed floodplain north of Herrick Cove near Connecticut River,"Elevation ca. 75 m.; Rich, alluvial soils near parking lot; small saplings; scattered individuals",,NA,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,14,6,2006,United States,VERMONT,Windham,Brattleboro,,-72.5515,42.8301,NA,Route 142 south of junction with Vernon Drive.  Near Connecticut River,,,NA,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,14,6,2006,United States,VERMONT,Windham,Brattleboro,,-72.5663,42.6192,NA,"Fort Dummer State Park, recreation field at southern end of South Camping Area",with IPANE volunteers,,NA,0
Frangula alnus,NEBC,IPANE,Leston A. Wheeler,,11,6,1911,United States,VERMONT,Windham,Brattleboro,,-72.566,42.8584,NA,Retreat Park,,,NA,0
Frangula alnus,NEBC,IPANE,Arthur Stanley Pease,,21,6,1929,United States,VERMONT,Windham,Westminster,,-72.5086,43.0746,NA,,7' high,,NA,0
Frangula alnus,NEBC,IPANE,Clarence H. Knowlton,,12,7,1934,United States,VERMONT,Chittenden,Burlington,,-73.2262,44.4881,NA,,,,NA,0
Frangula alnus,NEBC,IPANE,Robert Downs,,30,7,1979,United States,VERMONT,Windsor,Norwich,,-72.2437,43.8333,NA,west slope of Meetinghouse Hill ca. 2 miles north of Norwich Village off New Boston Road,,,NA,0
Frangula alnus,NEBC,IPANE,Harry E. Ahles,,8,7,1980,United States,VERMONT,Essex,Guildhall,,-71.5662,44.5654,NA,Vermont Route 102,,,NA,0
Frangula alnus,NEBC,IPANE,Ray Angelo,,10,9,1988,United States,VERMONT,Bennington,Manchester,Equinox Mountain,-73.1165,43.1661,NA,vicinity of Mt. Equinox,On NEBC Field field trip;  Several shrubs about 1 m high.,,NA,0
Frangula alnus,NEBC,IPANE,Arthur V. Gilman,,2,7,1997,United States,VERMONT,Caledonia,Waterford,,-71.8711,44.3374,NA,below Moore Reservoir,one small shrub,,NA,0
Rhamnus frangula,CM,From Curator,"Boufford, D.E.; Foust, N.",270163,26,6,1979,United States,WEST VIRGINIA,Brooke,,,-80.608055,40.346927,1000,"3.7 km S of junction of US 22E and WV 2 on WV 2, along Ohio River opposite Steubenville, Ohio",mixed deciduous forest,,NA,0
Rhamnus frangula,CM,From Curator,"Bennett, H.R.",186113,4,6,1960,United States,WISCONSIN,Walworth,,,-88.665416,42.629516,9000,along Turtle Creek near Delavan,moist soil,,NA,0
Rhamnus frangula,CM,From Curator,"Goff, G.",186114,30,9,1962,United States,WISCONSIN,Jackson,,,-90.769974,44.256897,8000,Castle Mound State Park,shady oak understory,,NA,0
Rhamnus frangula,CM,From Curator,"Nee, M.",364600,10,8,1990,United States,WISCONSIN,Jefferson,,,-88.82320278,42.92179444,700,"SE side of Fort Atkinson, along Bark River",brushy areas and floodplain forest,,NA,0
Rhamnus frangula,CM,From Curator,"Thompson, S.A.",481586,16,8,1996,United States,WISCONSIN,Waukesha,,,-88.46833333,42.92416667,NA,"5 km N of Eagle, near junction WI 67 & Co. X, Kettle Moraine State Forest",edge & open area around small pond,,NA,0
Rhamnus frangula,CM,From Curator,"Isaac, B.L.; Isaac, J.A.; Chuey, C.F.",500678,8,8,2002,United States,WISCONSIN,Wood,,,-89.74472222,44.34638889,NA,"ca 5.5 km SE of Wisconsin Rapids, along Bloody Run",dry open sandy area,,NA,0
Rhamnus frangula L.,F,Field Museum and vPlant,H. R. Bennett,1530679,4,6,1960,United States,WISCONSIN,Walworth,,along Turtle Creek near Delavan,-88.653531,42.635379,5000,,moist soil,,NA,0
Rhamnus frangula L.,F,Field Museum and vPlant,S. F. Glassman,2265599,22,7,1972,United States,WISCONSIN,Kenosha,,"Kenosha Prairie, 16th Ave. and Lake Michigan",-87.82739,42.550273,5000,,,,NA,0
Rhamnus frangula,MAD,http://botany.wisc.edu/herbarium/ 'see methods',"Webb, Stella",00001417MAD,5,8,1964,United States,WISCONSIN,Jackson,Black River Falls,,-88.17,43.32,10000,Black River Falls [Jackson Co.],,,NA,0
Frangula alnus,MO,http://www.tropicos.org/ 'Quick name search'=frangula,G. Gust & A. Townesmith,,12,8,2005,United States,WISCONSIN,Kenosha,,,-88.21888889,42.5675,NA,"New Munster Bog Island WI DNR Natural Area TIN-R19E Sections 2, 3 and 10. Shrub-carr bog and northern hardwood",Shrub to 4 m. Leaves glossy on upper surface. Fruit yellow-greenish with red when immature; becoming black when mature. 2 seeds/drupe. Growing in wet edge with Salix spp,,NA,0
Rhamnus frangula,MOR,http://botany.wisc.edu/herbarium/ 'see methods',"Swink, Floyd A.",MOR20188,27,5,1970,United States,WISCONSIN,Kenosha,Wilmont,,-87.82,42.58,10000,Wilmont Mt,,,NA,0
Rhamnus frangula,MOR,http://botany.wisc.edu/herbarium/ 'see methods',"Schulenberg, R.",MOR20186,7,8,1975,United States,WISCONSIN,Racine,,,-87.78,42.73,10000,E of Wind Lake,,,NA,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Raymond F. Schulenberg,0028587MOR,7,8,1975,United States,WISCONSIN,Racine,,,-88.119659,42.822306,5000,"East of Wind Lake, on east side of County S (East Wind Lake Road, ca. 11761).",,,NA,0
Rhamnus frangula,MOR,http://botany.wisc.edu/herbarium/ 'see methods',"Swink, Floyd A.",MOR56073,15,6,1985,United States,WISCONSIN,Walworth,Delavan,,-88.6,42.53,10000,"Springs Park, Delavan",,,NA,0
Rhamnus frangula,MOR,http://botany.wisc.edu/herbarium/ 'see methods',"Swink, Floyd A.",MOR83253,27,6,1989,United States,WISCONSIN,Walworth,,,-88.6,42.53,10000,"Springs Park, SW Delavan",,,NA,0
Rhamnus frangula,MU,From Currator,"Rill, K.D.",,24,6,1961,United States,WISCONSIN,Waupaca,,,-88.762025,44.620636,NA,"Clintonville, Wisconsin",,,,
,,,,,,,,,,,,,,,,,,,,
On Pigeon Pond,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"damp shruby place.""",,,NA,0,,,,,,,,,,,,,,,,
Rhamnus frangula,MU,From Currator,"Rill, K.D.",,19,9,1969,United States,WISCONSIN,Waupaca,,,-88.762025,44.620636,NA,near Clintonville mill pond (Pigeon Lake),,,,
,,,,,,,,,,,,,,,,,,,,
"damp swale""",,,NA,0,,,,,,,,,,,,,,,,
Rhamnus frangula,MU,From Currator,"Rill, K.D.",,13,7,1974,United States,WISCONSIN,Winnebago,,,-88.70383,44.0631,NA,shrub edge of RR track - near Vernon Faust property- near Waukaw.,,,NA,0
Rhamnus frangula,MU,From Currator,"Parfitt, B.D.",,13,7,1976,United States,WISCONSIN,Outagamie,,,-88.637971,44.334796,NA,Hortonville at Co. Hw. M and RR ,,,,
,,,,,,,,,,,,,,,,,,,,
"Disturbed Silt.""",,,NA,0,,,,,,,,,,,,,,,,
Rhamnus frangula,MU,From Currator,"Rill, K.D.",,15,7,1978,United States,WISCONSIN,Green Lake,,,-89.122984,43.849151,NA,"edge of tamarack bog, along road, Co. Hw. CC near Princeton.",,,NA,0
Rhamnus frangula,MU,From Currator,"Harriman, N.A.",,26,7,1988,United States,WISCONSIN,Door,,,-87.324873,44.887954,NA,"Spindly little tree in fencerow at Peninsular Agricultural Research Station, on state route 42, four miles N of Sturgeon Bay, section 22 and 27, R27E, T28N.",,,NA,0
Rhamnus frangula,MU,From Currator,"Harriman, N.A.",,18,9,1993,United States,WISCONSIN,Oconto,,,-88.023618,44.519536,NA,"All-too-abundant, almost the dominant in understory of wet woods along Bay Shore Drive, which is also county Trunk N, south of Oconto, near Green Bay, T28N, R22E, section 29.",,,NA,0
Rhamnus frangula,MU,From Currator,"Vincent, M.A.",,1,8,2002,United States,WISCONSIN,Brown,,,-88.053408,44.290548,NA,Brown County: Holland Twp. T21N R20E S15 E 1/2,,,,
,,,,,,,,,,,,,,,,,,,,
Holland State Wildlife Area," about 10 miles south of DePere. Moist brushy thickets near parking area on Mill Road.""",,,NA,0,,,,,,,,,,,,,,,
Rhamnus frangula,MU,From Currator,"Vincent, M.A.",,8,8,2002,United States,WISCONSIN,Rock,,,-88.981636,42.628325,NA,Rock County: Rest area along Interstate 39/90 southbound; disturbed woods.,,,NA,0
Rhamnus frangula,MU,From Currator,"Harriman, N.A.",,19,6,2004,United States,WISCONSIN,Outagamie,,,-88.638006,44.334484,NA,"Small tree, not abundant, along edge of hiking trail, an old RR grade, between Hortonville and Spring Road, a two - mile stretch, sections 1 and 12, T21N, R15E. This was very near the parking lot at t",,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',Meeker/Fewless,UWGB9361,4,11,1981,United States,WISCONSIN,Brown,Green Bay,,-87.93,44.46,10000,UWGB,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB21207,17,10,1986,United States,WISCONSIN,Brown,Green Bay,,-87.93,44.46,10000,UWGB,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB16279,28,8,1986,United States,WISCONSIN,Marinette,Peshtigo,,-89.84,44.93,10000,,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB17620,25,10,1987,United States,WISCONSIN,Brown,Howard,,-87.93,44.46,10000,,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB17774,29,9,1987,United States,WISCONSIN,Brown,Howard,,-87.93,44.46,10000,PETERS MARSH,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',Moore/Fewless,UWGB18041,25,6,1987,United States,WISCONSIN,Brown,Suamico,,-87.93,44.46,10000,BARKHAUSEN,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Moore, James",UWGB20664,17,7,1987,United States,WISCONSIN,Iron,Gurney,,-90.23,46.29,10000,,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB18358,18,6,1988,United States,WISCONSIN,Brown,Green Bay,,-87.93,44.46,10000,,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB18400,23,6,1988,United States,WISCONSIN,Brown,Scott,,-87.93,44.46,10000,BLUEBERRY MARSH,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB18422,12,7,1988,United States,WISCONSIN,Brown,Green Bay,,-87.93,44.46,10000,ATKINSONS MARSH,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB18497,27,6,1988,United States,WISCONSIN,Brown,Allouez,,-87.93,44.46,10000,GREEN ISLE PARK,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB20258,9,8,1989,United States,WISCONSIN,Marinette,Peshtigo,,-89.84,44.93,10000,,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB20142,3,9,1989,United States,WISCONSIN,Marinette,Peshtigo,,-89.84,44.93,10000,SEA GULL BAR,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB21289,25,7,1990,United States,WISCONSIN,Marinette,Peshtigo,,-89.84,44.93,10000,E of Krause Road,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB22030,26,7,1991,United States,WISCONSIN,Marinette,Peshtigo,,-89.84,44.93,10000,PESHTIGO HARBOR,,,NA,0
Rhamnus frangula,UWGB,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",UWGB22185,12,9,1991,United States,WISCONSIN,Marinette,Peshtigo,,-89.84,44.93,10000,SEA GULL BAR,,,NA,0
Rhamnus frangula,UWSP,http://botany.wisc.edu/herbarium/ 'see methods',"Bogdansky, Alvin",UWSP131122,20,7,2000,United States,WISCONSIN,Jackson,,,-88.17,43.32,10000,0.25 mile south of 54 along Brockway Rd.,,,NA,0
Rhamnus frangula,UWSP,http://botany.wisc.edu/herbarium/ 'see methods',"Hiles, Melissa",UWSP137762,10,9,2003,United States,WISCONSIN,Marathon,Rib Mountain,,-89.84,44.93,10000,Bluegill Bay County Park.  [S of Wausau; section added by editor] [originally 44.9232N 89.633],,,NA,0
Rhamnus frangula,UWSP,http://botany.wisc.edu/herbarium/ 'see methods',"Bogdansky, Alvin",UWSP140561,23,8,2005,United States,WISCONSIN,Portage,,,-89.46,43.54,10000,"110 St., 0.5mi S of CTH W",,,NA,0
Rhamnus frangula,UWSP,http://botany.wisc.edu/herbarium/ 'see methods',"Bogdansky, Alvin",UWSP140707,20,6,2005,United States,WISCONSIN,Wood,,,-90.33,43.57,10000,On 49th St. South between North Beach Rd. and grove,,,NA,0
Rhamnus frangula,UWSP,http://botany.wisc.edu/herbarium/ 'see methods',"Garske, Steven C.",UWSP141945,8,6,2006,United States,WISCONSIN,Oneida,,,-88.22,44.49,10000,Wetland just W of Bear Rd.  Norhern Highland-American Legion State Forest.,,,NA,0
Rhamnus frangula,UWSP,http://botany.wisc.edu/herbarium/ 'see methods',"Bogdansky, Alvin",UWSP142721,27,5,2006,United States,WISCONSIN,Wood,Wisconsin Rapids,,-90.33,43.57,10000,Edge of parking lot along Bonow Ave. NW edge of Wisconsin Rapids,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Wadmond, S.C.",v0161211WIS,12,6,1927,United States,WISCONSIN,Walworth,Bloomfield,,-88.6,42.53,10000,,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Fassett, N.C.",v0161205WIS,12,6,1934,United States,WISCONSIN,Columbia,Wyocena,,-90.72,44.51,10000,,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Goessl, Chas.",v0161212WIS,20,9,1935,United States,WISCONSIN,Milwaukee,Wauwatosa,,-87.91,43.04,10000,Menomonee Valley,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Thomson, J.W., Jr.",v0161236WIS,29,7,1940,United States,WISCONSIN,Walworth,Lake Geneva,,-88.6,42.53,10000,2.5mi. NE of Lake Geneva.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Shinners, L.H.",v0161204WIS,2,7,1941,United States,WISCONSIN,Calumet,Chilton,,-88.3,43.91,10000,1.5mi. W of Chilton.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cull, Irene",v0161209WIS,14,6,1947,United States,WISCONSIN,Waukesha,,,-88.23,43.01,10000,Between Hartland and Pewaukee.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Derr, Kenneth",v0161215WIS,14,9,1949,United States,WISCONSIN,Wood,Wisconsin Rapids,,-90.33,43.57,10000,Griffith State Nursery,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Piehl, Martin A.",v0161203WIS,20,6,1955,United States,WISCONSIN,Taylor,Medford,,-91.12,44.32,10000,West city limits of Medford.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Peterson, Alvin M.",v0161240WIS,29,5,1958,United States,WISCONSIN,Jackson,Black River Falls,,-88.17,43.32,10000,Castle Mound near Black River Falls.,,,NA,0
