SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Hartley, Thomas G.",v0161250WIS,24,5,1958,United States,WISCONSIN,Jackson,Brockway,,-88.17,43.32,10000,In Castle Mound Roadside Park,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Fell, E.W.",v0161242WIS,19,8,1958,United States,WISCONSIN,Green,Brodhead,,-89.63,42.63,10000,"Sugar River at CTH F, W of Brodhead.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Fell, E.W.",v0161249WIS,24,6,1958,United States,WISCONSIN,Green,Brodhead,,-89.63,42.63,10000,"CTH F at Sugar River, W of Brodhead.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Hasselkus, E.R.",v0161235WIS,20,4,1960,United States,WISCONSIN,Waukesha,Dousman,,-88.23,43.01,10000,"Hasselkus swamp, S of Dousman.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Woelkerling, Wm.",v0161200WIS,17,10,1961,United States,WISCONSIN,Milwaukee,Milwaukee,,-87.91,43.04,10000,Estabrook Park,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Rill, K.D.",v0161218WIS,24,6,1961,United States,WISCONSIN,Waupaca,Clintonville,,-89.09,44.36,10000,,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Jacobson, W.",v0161213WIS,19,7,1961,United States,WISCONSIN,Marinette,Marinette,,-89.84,44.93,10000,Marinette City,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Aumann, G.",v0161243WIS,29,7,1961,United States,WISCONSIN,Columbia,Arlington,,-90.72,44.51,10000,[S of Arlington],,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Goff, Glenn",v0161241WIS,30,9,1962,United States,WISCONSIN,Jackson,,,-88.17,43.32,10000,Castle Mound State Park.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"James, M.C.",v0161252WIS,18,5,1962,United States,WISCONSIN,Walworth,,,-88.6,42.53,10000,,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Lind, C.T.",v0161201WIS,28,10,1965,United States,WISCONSIN,Racine,Burlington,,-87.78,42.73,10000,Shoreline of Rockland Lake [E of Burlington],,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Harriman, Neil A.",v0161216WIS,4,6,1965,United States,WISCONSIN,Winnebago,Waukau,,-88.53,44.08,10000,"Above Waukau Creek, just upstream from where it crosses State Route 116.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Harker, Mollie",v0161237WIS,10,10,1965,United States,WISCONSIN,Winnebago,Neenah,,-88.53,44.08,10000,Near the shore of Lake Winnebago,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Harriman, Neil A.",v0161246WIS,12,6,1966,United States,WISCONSIN,Green Lake,Princeton,,-88.96,43.83,10000,"Tom Chickowski farm, W of Princeton off CTH Y, in Princeton Twp.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Jasperson, Ronald",v0161261WIS,21,9,1968,United States,WISCONSIN,Racine,North Cape,,-87.78,42.73,10000,[NW of Noth Cape],,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Musselman, Lytton J.",v0161208WIS,3,6,1968,United States,WISCONSIN,Rock,Lima,,-90.24,44.57,10000,Also Section 16,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Musselman, Lytton J.",v0161226WIS,3,6,1968,United States,WISCONSIN,Rock,Lima,,-90.24,44.57,10000,Lima Bog. Also Section 16,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Tans, William E.",v0161202WIS,5,8,1969,United States,WISCONSIN,Sheboygan,,,-87.71,43.75,10000,Sheboygan Marsh,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Harriman, Neil A.",v0161238WIS,6,6,1969,United States,WISCONSIN,Winnebago,Black Wolf,,-88.53,44.08,10000,High Trestle Woods. [300 yds. S of West Ripple Rd. beside the Soo Line RR.],,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Musselman, Lytton J.",v0161225WIS,19,5,1969,United States,WISCONSIN,Rock,Lima,,-90.24,44.57,10000,Lima Bog,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Musselman, Lytton J.",v0161259WIS,8,9,1969,United States,WISCONSIN,Rock,Lima,,-90.24,44.57,10000,Lima Bog. Also Section 16.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Musselman, Lytton J.",v0161258WIS,19,8,1970,United States,WISCONSIN,Rock,Janesville,,-90.24,44.57,10000,Edge of Rock River. Riverside Park. Janseville Twp.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Musselman, Lytton J.",v0161260WIS,19,8,1970,United States,WISCONSIN,Rock,Janesville,,-90.24,44.57,10000,Edge of Rock River. Riverside Park. Janseville Twp.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Schilling, Wayne M.",v0161214WIS,16,10,1971,United States,WISCONSIN,Marathon,,,-89.84,44.93,10000,,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cochrane, Theodore S.",v0161254WIS,22,10,1973,United States,WISCONSIN,Walworth,Lake Geneva,,-88.6,42.53,10000,Playboy Club property between town road and Hwy 36. 0.5mi. NE of Lake Geneva.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cochrane, Theodore S.",v0161255WIS,22,10,1973,United States,WISCONSIN,Walworth,,,-88.6,42.53,10000,,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cochrane, Theodore S.",v0161256WIS,22,10,1973,United States,WISCONSIN,Walworth,Lake Geneva,,-88.6,42.53,10000,Playboy Club property overlooking White River. 0.5mi. NE of Lake Geneva.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cochrane, Theodore S.",v0161257WIS,22,10,1973,United States,WISCONSIN,Walworth,Lake Geneva,,-88.6,42.53,10000,Playboy Club property overlooking White River. 0.5mi. NE of Lake Geneva.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Hansen, Bruce",v0161206WIS,18,6,1975,United States,WISCONSIN,Dane,Madison,,-89.5,43.25,10000,"Nine Springs Creek, 0.25mi. W of Syene Rd.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Moroder, Christopher",v0161262WIS,11,9,1976,United States,WISCONSIN,Sheboygan,Saint Cloud,,-87.71,43.75,10000,"Sheboygan Marsh Area, 2blocks W of Western crossroad of Sheboygan River and Main Drainage Ditch (runs E-W); 2mi. NE of St. Cloud [MN].",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Alverson, William S.",v0161253WIS,26,6,1980,United States,WISCONSIN,Walworth,Delevan,,-88.6,42.53,10000,"RR tracks at Springs Park, Delevan.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Alverson, William S.",v0161207WIS,20,7,1980,United States,WISCONSIN,Barron,Barron,,-91.85,45.4,10000,"Along Yellow River, within city limits of Barron.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0161248WIS,7,6,1981,United States,WISCONSIN,Oconto,Oconto,,-87.86,44.89,10000,RR yard in City of Oconto.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0161263WIS,15,8,1981,United States,WISCONSIN,Oconto,,,-87.86,44.89,10000,,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Nee, M.",v0161245WIS,13,6,1981,United States,WISCONSIN,Jefferson,Fort Atkinson,,-88.81,43.01,10000,"Rock River Park, W side of Fort Atkinson.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Coenen, Linda",v0161251WIS,23,2,1982,United States,WISCONSIN,Dane,Madison,,-89.5,43.25,10000,"UW Arboretum, Gardner Marsh area.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Gage, Linda M.",v0113028WIS,22,7,1982,United States,WISCONSIN,Monroe,Camp Mccoy,,-89.64,42.6,10000,"WAC pond; Military Coordinates X,Y: 685100, 4875500",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cochrane, Theodore S.",v0161247WIS,27,7,1985,United States,WISCONSIN,Kenosha,Kenosha,,-87.82,42.58,10000,"Low flat prairies along Lake Michigan, just N of Illinois State line and E of railroad. [S of Kenosha]",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Iltis, Hugh H.",v0161244WIS,19,8,1985,United States,WISCONSIN,Dane,Madison,,-89.5,43.25,10000,UW Arboretum,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Salzman, R.",v0161239WIS,1,9,1987,United States,WISCONSIN,Marinette,Marinette,,-89.84,44.93,10000,1mi. W of Marinette (Wright Slough).,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Leitner, Lawrence A.",v0161217WIS,27,7,1988,United States,WISCONSIN,Washington,,,-86.93,45.39,10000,Northern Part SNA,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Freckmann, Robert W.",v0178391WIS,9,8,1989,United States,WISCONSIN,Jackson,,,-88.17,43.32,10000,Castle Mound Pine Forest State Natural Area in Castle Mound State Roadside Park,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",v0161220WIS,9,8,1989,United States,WISCONSIN,Marinette,Peshtigo,,-89.84,44.93,10000,Near Green Bay shore.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",v0161221WIS,3,9,1989,United States,WISCONSIN,Marinette,Peshtigo,,-89.84,44.93,10000,Sea Gull Bar,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Thompson, Kathy L.",v0161210WIS,1,7,1990,United States,WISCONSIN,Door,Baileys Harbor,,-87.05,45.11,10000,4mi. S of Baileys Harbor. Kangaroo Lake County Park.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Nee, M.",v0177632WIS,10,8,1990,United States,WISCONSIN,Jefferson,Fort Atkinson,,-88.81,43.01,10000,Along Bark River. SE side of Fort Atkinson,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Fewless, Gary",v0003979WIS,25,7,1990,United States,WISCONSIN,Marinette,Peshtigo,,-89.84,44.93,10000,E of Krause Road,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cochrane, Theodore S.",v0125709WIS,12,10,1992,United States,WISCONSIN,Washington,Slinger,,-86.93,45.39,10000,"Southeast of Aurora Rd. between (E of) Soo Line RR. and (W of) U.S. Hwy. 41, 4 mi. NNW of Slinger, 6 mi. (airline distance) NE of Hartford.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Nee, M.",v0177631WIS,30,8,1993,United States,WISCONSIN,Jefferson,Fort Atkinson,,-88.81,43.01,10000,"Floodplain of Bark River, 0.5mi. upstram from confluence with Rock River, 1mi. SE of center of Fort Atkinson",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Iltis, Hugh H.",v0161223WIS,13,10,1993,United States,WISCONSIN,Dane,,,-89.5,43.25,10000,"UW Arboretum, Wingra Marsh.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Iltis, Hugh H.",v0161224WIS,13,10,1993,United States,WISCONSIN,Dane,,,-89.5,43.25,10000,"UW Arboretum, Wingra Marsh.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Fields, Douglas M.",v0113503WIS,25,9,1993,United States,WISCONSIN,Taylor,Stetsonville,,-91.12,44.32,10000,0.25 mile S of Stetsonville.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0161198WIS,1,6,1993,United States,WISCONSIN,St. Croix,,,-92.39,45.05,10000,"Extreme NW corner of county, also found on Minn. side in Wm. O'Brien State Park.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Fields, Douglas M.",v0113472WIS,13,6,1994,United States,WISCONSIN,Taylor,Gilman,,-91.12,44.32,10000,Yellow River downstream from the railroad bridge in Gilman.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Fields, Douglas M.",v0113475WIS,30,6,1994,United States,WISCONSIN,Taylor,,,-91.12,44.32,10000,Mud Lake,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0161219WIS,15,8,1995,United States,WISCONSIN,Ashland,Ashland,,-90.88,46.59,10000,[orig. Bayfield Co.-err],,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Iltis, Hugh H.",v0161222WIS,15,9,1996,United States,WISCONSIN,Dane,,,-89.5,43.25,10000,UW Arboretum near Sinyake overlook.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0161233WIS,19,7,1996,United States,WISCONSIN,Bayfield,,,-90.82,46.81,10000,At NW of Eagle Lake.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0161234WIS,19,7,1996,United States,WISCONSIN,Bayfield,,,-90.82,46.81,10000,At NW of Eagle Lake.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0013388WIS,26,8,1996,United States,WISCONSIN,Bayfield,,,-90.82,46.81,10000,south shore of LAKE TWO at headwaters of WHITE RIVER near DELTA,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cochrane, Theodore S.",v0089566WIS,14,9,1997,United States,WISCONSIN,Dane,Fitchburg,,-89.5,43.25,10000,"South Waubesa Wetlands, SW side of Lake Waubesa between Swan and Murphy Creeks, E of Lalor Rd., 7 mi. SSE of Madison's capitol building, 2.5 mi. E of Fitchburg.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0208060WIS,2,6,1998,United States,WISCONSIN,Door,Washington Island,,-87.05,45.11,10000,"Coffee Swamp area, N part of Washington Island. Around central pond.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0208284WIS,17,6,1998,United States,WISCONSIN,Door,Plum Island,,-87.05,45.11,10000,Island in Lake Michigan. Lagoon near N tip.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Judziewicz, Emmet J.",v0208195WIS,8,6,1998,United States,WISCONSIN,Marinette,Green Island,,-89.84,44.93,10000,80 acre island in Green Bay.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cochrane, Theodore S.",v0039760WIS,2,8,1998,United States,WISCONSIN,Chippewa,,,-90.72,46.03,10000,"S side of Ice Age Dr., 0.7 mi. E of Co. Hwy. AA, 7 mi. due E of New Auburn, 7.5 mi. due NE of Bloomer.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Garske, Steven C.",v0161137WIS,20,9,2001,United States,WISCONSIN,Bayfield,Delta,,-90.82,46.81,10000,"NW shore of Lake Three, at end of fishing path. White River Fisheries Area, WDNR.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Garske, Steven C.",v0161141WIS,25,9,2001,United States,WISCONSIN,Bayfield,Iron River,,-90.82,46.81,10000,"Twin Bear Lake Park, next to boat landing.",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Garske, Steven C.",v0161140WIS,24,9,2001,United States,WISCONSIN,Bayfield,Iron River,,-90.82,46.81,10000,Woods on both sides of Hart Lake Road.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Garske, Steven C.",v0155036WIS,12,7,2001,United States,WISCONSIN,Bayfield,Bayfield,,-90.82,46.81,10000,Just N of Madeline Island lookout platform. Dalrymple Park.,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Laatsch, Janeen R.",v0225478WIS,20,9,2004,United States,WISCONSIN,Jefferson,Farmington,,-88.81,43.01,10000,DNR land. 1.25 miles SE of Farmington,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Gust, G.",v0221659WIS,12,8,2005,United States,WISCONSIN,Kenosha,New Munster,,-87.82,42.58,10000,New Munster Bog Island WI DNR Natural Area. Also Sec. 3,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Gust, G.",v0257767WIS,12,8,2005,United States,WISCONSIN,Kenosha,,,-87.82,42.58,10000,New Munster Bog Island WI DNR Natural Area; also Sec. 10,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Cochrane, Theodore S.",v0254708WIS,27,5,2007,United States,WISCONSIN,Columbia,Poynette,,-90.72,44.51,10000,"N edge of Rocky Run Creek State Fishery Area, 1.4 mi. E of US Hwy 51 on Phillips Rd., 0.6 mi. W of Dunning Rd., 4.8 mi. (airline distance) NNE of Poynette",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Sulman, Joshua D.",v0252870WIS,27,7,2007,United States,WISCONSIN,Rusk,Ladysmith,,-91.83,44.91,10000,"Gravel drive on S bank of Flambeau River, just S of Hwy 27 bridge",,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Gerber, D. Timothy",v0252806WIS,19,6,2008,United States,WISCONSIN,La Crosse,Midway,,-91.24,43.8,10000,W side of Great River State Trail approx. 100 m N of trail jct. with CTH ZN;  Midway,,,NA,0
Rhamnus frangula,WIS,http://botany.wisc.edu/herbarium/ 'see methods',"Garske, Steven C.",v0255417WIS,1,7,2008,United States,WISCONSIN,Douglas,,,-91.86,46.56,10000,Wetland E of Forest Road. (WGS84),,,NA,0
Frangula alnus,RM,http://www.rmh.uwyo.edu/data/search.php genus=frangula species=alnus,R. Dorn,200227,22,7,1985,United States,WYOMING,Crook,,Sand Creek across from Fish Technical Center.,-104.1027,44.4951,1600,Stream bank thicket with Viburnum lentago and R. cathartica,Flowering and Fruiting,Removed because outside of area of interest,1,0
Frangula alnus,RM,http://www.rmh.uwyo.edu/data/search.php genus=frangula species=alnus,Robert D. Dorn,672125,22,7,1985,United States,WYOMING,Crook,,Sand Creek across from Fish Technical Center.,-104.1027,44.4951,1600,Stream bank thicket with Viburnum lentago and R. cathartica,Flowering and Fruiting,Removed because outside of area of interest,1,0
Frangula alnus Mill. var. alnus,B,GBIF Data portal search='Rhamnus frangula',H. Zetzsche & G. Dr_ge,B 10 0355405,6,6,2010,Canada,,,,"Ontario. Ottawa, Cyrville, Ken Steele Park.",-75.91389,45.541943,NA,,,,NA,0
